iteration,cm,cm_ratings,reputations,rating_scores,accuracies
770,"[[36. 18. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 80.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 33.]]","[[144.  72.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 320.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.3, 0.18]","[-132, -140, -214, -232, -238, -98, -154, -298, -90, -154]","[0.2368, 0.4615, 0.2467, 0.7241, 0.3673, 0.1111, 0.4815, 1.0, 0.6301, 0.4074]"
771,"[[36. 18. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 80.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 47.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 33.]]","[[144.  72.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 320.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 188.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -214, -232, -238, -98, -154, -298, -88, -154]","[0.2368, 0.4615, 0.2467, 0.7241, 0.3673, 0.1111, 0.4815, 1.0, 0.6351, 0.4074]"
772,"[[36. 18. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 47.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 33.]]","[[144.  72.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 188.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -214, -232, -238, -98, -154, -296, -88, -154]","[0.2368, 0.4615, 0.2467, 0.7241, 0.3673, 0.1111, 0.4815, 1.0, 0.6351, 0.4074]"
773,"[[36. 18. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 47.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 33.]]","[[144.  72.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 188.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -214, -232, -238, -102, -154, -296, -88, -154]","[0.2368, 0.4615, 0.2467, 0.7241, 0.3673, 0.1111, 0.4815, 1.0, 0.6351, 0.4024]"
774,"[[36. 18. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 33.]]","[[144.  72.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -214, -232, -238, -102, -154, -296, -84, -154]","[0.2368, 0.4615, 0.2467, 0.7241, 0.3673, 0.1111, 0.4815, 1.0, 0.64, 0.4024]"
775,"[[36. 18. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 33.]]","[[144.  72.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 132.]]","[0.1, 0.21, 0.09, 0.33, 0.15, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -214, -232, -242, -102, -154, -296, -84, -154]","[0.2368, 0.4615, 0.245, 0.7241, 0.3673, 0.1111, 0.4815, 1.0, 0.64, 0.4024]"
776,"[[36. 18. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 33.]]","[[144.  72.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 132.]]","[0.1, 0.21, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -214, -232, -242, -102, -154, -296, -84, -154]","[0.2368, 0.4615, 0.245, 0.7241, 0.38, 0.1111, 0.4815, 1.0, 0.64, 0.4024]"
777,"[[36. 18. 24.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 33.]]","[[144.  72.  96.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 132.]]","[0.1, 0.21, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -218, -232, -242, -102, -154, -296, -84, -154]","[0.2353, 0.4615, 0.245, 0.7241, 0.38, 0.1111, 0.4815, 1.0, 0.64, 0.4024]"
778,"[[36. 18. 24.  2. 30.  2.  2. 21.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 33.]]","[[144.  72.  96.   8. 120.   8.   8.  84.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 132.]]","[0.1, 0.21, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -218, -232, -242, -102, -154, -298, -84, -154]","[0.2338, 0.4615, 0.245, 0.7241, 0.38, 0.1111, 0.4815, 1.0, 0.64, 0.4024]"
779,"[[36. 18. 24.  2. 30.  2.  2. 21.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 34.]]","[[144.  72.  96.   8. 120.   8.   8.  84.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 136.]]","[0.1, 0.21, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -218, -232, -242, -102, -154, -298, -84, -156]","[0.2338, 0.4615, 0.245, 0.7241, 0.38, 0.1111, 0.4815, 1.0, 0.64, 0.4096]"
780,"[[36. 18. 24.  2. 30.  2.  2. 21.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  8.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 34.]]","[[144.  72.  96.   8. 120.   8.   8.  84.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  32.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 136.]]","[0.1, 0.21, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -220, -232, -242, -102, -154, -298, -84, -156]","[0.2338, 0.4615, 0.245, 0.7241, 0.3725, 0.1111, 0.4815, 1.0, 0.64, 0.4096]"
781,"[[36. 18. 24.  2. 30.  2.  2. 21.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  8.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  1. 11. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 34.]]","[[144.  72.  96.   8. 120.   8.   8.  84.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  32.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   4.  44.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 136.]]","[0.1, 0.21, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -224, -232, -242, -102, -154, -298, -84, -156]","[0.2338, 0.4615, 0.245, 0.7241, 0.3725, 0.1087, 0.4815, 1.0, 0.64, 0.4096]"
782,"[[36. 18. 24.  2. 30.  2.  2. 21.  6. 13.]
 [ 2. 12.  2.  1.  5.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  8.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  1. 11. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 34.]]","[[144.  72.  96.   8. 120.   8.   8.  84.  24.  52.]
 [  8.  48.   8.   4.  20.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  32.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   4.  44.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 136.]]","[0.1, 0.2, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -140, -224, -232, -244, -102, -154, -298, -84, -156]","[0.2338, 0.4444, 0.245, 0.7241, 0.3725, 0.1087, 0.4815, 1.0, 0.64, 0.4096]"
783,"[[36. 18. 24.  2. 30.  2.  2. 21.  6. 13.]
 [ 2. 12.  2.  1.  5.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  8.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  2. 11. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 34.]]","[[144.  72.  96.   8. 120.   8.   8.  84.  24.  52.]
 [  8.  48.   8.   4.  20.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  32.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   8.  44.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 136.]]","[0.1, 0.2, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -144, -224, -232, -244, -102, -154, -298, -84, -156]","[0.2338, 0.4444, 0.245, 0.7241, 0.3725, 0.1064, 0.4815, 1.0, 0.64, 0.4096]"
784,"[[36. 18. 24.  2. 30.  2.  2. 21.  6. 13.]
 [ 2. 12.  2.  1.  5.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 64.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  8.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  2. 11. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 34.]]","[[144.  72.  96.   8. 120.   8.   8.  84.  24.  52.]
 [  8.  48.   8.   4.  20.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 256.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  32.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   8.  44.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 136.]]","[0.1, 0.2, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -144, -224, -234, -244, -102, -154, -298, -84, -156]","[0.2338, 0.4444, 0.245, 0.7273, 0.3725, 0.1064, 0.4815, 1.0, 0.64, 0.4096]"
785,"[[36. 18. 24.  2. 30.  2.  2. 21.  6. 13.]
 [ 2. 12.  2.  1.  5.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 14.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 64.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  8.  1. 19.  4.  2.  6.  5.  3.]
 [ 0.  2. 11. 14.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 81.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 48.  4.]
 [ 4.  6.  3. 13.  5. 11.  3.  0.  4. 34.]]","[[144.  72.  96.   8. 120.   8.   8.  84.  24.  52.]
 [  8.  48.   8.   4.  20.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  56.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 256.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  32.   4.  76.  16.   8.  24.  20.  12.]
 [  0.   8.  44.  56.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 324.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 192.  16.]
 [ 16.  24.  12.  52.  20.  44.  12.   0.  16. 136.]]","[0.1, 0.2, 0.09, 0.33, 0.16, 0.04, 0.22, 0.46, 0.31, 0.18]","[-132, -144, -224, -238, -244, -102, -154, -298, -84, -156]","[0.2338, 0.4444, 0.245, 0.7273, 0.3725, 0.1042, 0.4815, 1.0, 0.64, 0.4096]"
