iteration,cm,cm_ratings,reputations,rating_scores,accuracies
624,"[[60.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 16.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 24.  3. 22. 16. 27.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  7.  6.  2.  1. 32.  3.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[240.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  64.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4.  96.  12.  88.  64. 108.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  28.  24.   8.   4. 128.  12.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.23, 0.33, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-130, -84, -98, -118, -198, -98, -226, -86, -48, -128]","[0.5085, 0.6957, 0.2264, 0.5522, 0.5238, 0.3095, 0.3, 0.4776, 0.9265, 0.5775]"
625,"[[60.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 16.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 27.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  7.  6.  2.  1. 32.  3.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[240.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  64.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 108.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  28.  24.   8.   4. 128.  12.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.23, 0.33, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-130, -84, -100, -118, -198, -98, -226, -86, -48, -128]","[0.5085, 0.6957, 0.2336, 0.5522, 0.5238, 0.3095, 0.3, 0.4776, 0.9265, 0.5775]"
626,"[[61.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 16.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 27.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  7.  6.  2.  1. 32.  3.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[244.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  64.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 108.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  28.  24.   8.   4. 128.  12.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.33, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-130, -84, -100, -118, -198, -98, -226, -86, -48, -128]","[0.5126, 0.6957, 0.2336, 0.5522, 0.5238, 0.3095, 0.3, 0.4776, 0.9265, 0.5775]"
627,"[[61.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 16.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 27.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  7.  6.  2.  1. 32.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[244.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  64.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 108.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  28.  24.   8.   4. 128.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.33, 0.1, 0.26, 0.23, 0.14, 0.11, 0.22, 0.45, 0.27]","[-130, -84, -100, -118, -198, -98, -226, -86, -52, -128]","[0.5126, 0.6957, 0.2336, 0.5522, 0.5238, 0.3095, 0.3, 0.4706, 0.9265, 0.5775]"
628,"[[62.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 16.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 27.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  7.  6.  2.  1. 32.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[248.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  64.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 108.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  28.  24.   8.   4. 128.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.33, 0.1, 0.26, 0.23, 0.14, 0.11, 0.22, 0.45, 0.27]","[-130, -84, -100, -118, -198, -98, -226, -86, -52, -128]","[0.5167, 0.6957, 0.2336, 0.5522, 0.5238, 0.3095, 0.3, 0.4706, 0.9265, 0.5775]"
629,"[[62.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 16.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  7.  6.  2.  1. 32.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[248.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  64.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  28.  24.   8.   4. 128.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.33, 0.1, 0.26, 0.23, 0.14, 0.11, 0.22, 0.45, 0.27]","[-130, -84, -100, -118, -198, -98, -230, -86, -52, -128]","[0.5167, 0.6957, 0.2315, 0.5522, 0.5238, 0.3095, 0.3, 0.4706, 0.9265, 0.5775]"
630,"[[62.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  7.  6.  2.  1. 32.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[248.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  28.  24.   8.   4. 128.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.22, 0.45, 0.27]","[-130, -86, -100, -118, -198, -98, -230, -86, -52, -128]","[0.5167, 0.7083, 0.2315, 0.5522, 0.5238, 0.3095, 0.3, 0.4706, 0.9265, 0.5775]"
631,"[[62.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  7.  6.  2.  1. 33.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[248.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  28.  24.   8.   4. 132.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-130, -86, -100, -118, -198, -98, -230, -86, -52, -128]","[0.5167, 0.7083, 0.2315, 0.5522, 0.5238, 0.3095, 0.3, 0.4783, 0.9265, 0.5775]"
632,"[[63.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  7.  6.  2.  1. 33.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[252.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  28.  24.   8.   4. 132.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-132, -86, -100, -118, -198, -98, -230, -86, -52, -128]","[0.5207, 0.7083, 0.2315, 0.5522, 0.5238, 0.3095, 0.3, 0.4783, 0.9265, 0.5775]"
633,"[[63.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 37.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  8.  6.  2.  1. 33.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[252.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 148.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  32.  24.   8.   4. 132.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.22, 0.46, 0.27]","[-132, -86, -100, -120, -198, -98, -230, -86, -52, -128]","[0.5207, 0.7083, 0.2315, 0.5522, 0.5238, 0.3095, 0.3, 0.4714, 0.9265, 0.5775]"
634,"[[63.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 38.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  8.  6.  2.  1. 33.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[252.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 152.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  32.  24.   8.   4. 132.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.22, 0.46, 0.27]","[-132, -86, -100, -122, -198, -98, -230, -86, -52, -128]","[0.5207, 0.7083, 0.2315, 0.5588, 0.5238, 0.3095, 0.3, 0.4714, 0.9265, 0.5775]"
635,"[[63.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 38.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  8.  6.  2.  1. 34.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[252.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 152.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  32.  24.   8.   4. 136.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-132, -86, -100, -122, -198, -98, -230, -86, -52, -128]","[0.5207, 0.7083, 0.2315, 0.5588, 0.5238, 0.3095, 0.3, 0.4789, 0.9265, 0.5775]"
636,"[[63.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 22. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 38.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  8.  6.  2.  1. 35.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[252.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  88.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 152.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  32.  24.   8.   4. 140.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-132, -86, -100, -122, -198, -98, -230, -84, -52, -128]","[0.5207, 0.7083, 0.2315, 0.5588, 0.5238, 0.3095, 0.3, 0.4861, 0.9265, 0.5775]"
637,"[[63.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 23. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 38.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  8.  6.  2.  1. 35.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[252.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  92.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 152.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  32.  24.   8.   4. 140.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-132, -86, -100, -122, -202, -98, -230, -84, -52, -128]","[0.5207, 0.7083, 0.2294, 0.5588, 0.5238, 0.3095, 0.3, 0.4861, 0.9265, 0.5775]"
638,"[[63.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 24. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 38.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  8.  6.  2.  1. 35.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[252.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  96.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 152.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  32.  24.   8.   4. 140.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-132, -86, -100, -122, -206, -98, -230, -84, -52, -128]","[0.5207, 0.7083, 0.2273, 0.5588, 0.5238, 0.3095, 0.3, 0.4861, 0.9265, 0.5775]"
639,"[[63.  1.  4.  7.  6. 12. 22.  2.  0.  4.]
 [ 1. 17.  2.  1.  1.  1.  0.  0.  1.  0.]
 [ 5.  1. 25.  3. 24. 16. 28.  2.  6.  0.]
 [ 0.  1.  2. 38.  0.  0.  4.  8. 11.  4.]
 [ 0.  6.  2.  0. 22.  0.  7.  2.  2.  1.]
 [ 3.  3.  1.  0.  4. 13.  3.  3.  3.  9.]
 [ 3.  5.  1.  1.  0.  0.  6.  1.  0.  3.]
 [ 3.  1.  8.  9.  6.  2.  1. 35.  4.  4.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 63.  0.]
 [ 1.  1.  1.  7. 11.  3.  1.  4.  1. 41.]]","[[252.   4.  16.  28.  24.  48.  88.   8.   0.  16.]
 [  4.  68.   8.   4.   4.   4.   0.   0.   4.   0.]
 [ 20.   4. 100.  12.  96.  64. 112.   8.  24.   0.]
 [  0.   4.   8. 152.   0.   0.  16.  32.  44.  16.]
 [  0.  24.   8.   0.  88.   0.  28.   8.   8.   4.]
 [ 12.  12.   4.   0.  16.  52.  12.  12.  12.  36.]
 [ 12.  20.   4.   4.   0.   0.  24.   4.   0.  12.]
 [ 12.   4.  32.  36.  24.   8.   4. 140.  16.  16.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 252.   0.]
 [  4.   4.   4.  28.  44.  12.   4.  16.   4. 164.]]","[0.24, 0.34, 0.1, 0.26, 0.23, 0.14, 0.11, 0.23, 0.46, 0.27]","[-132, -86, -100, -124, -206, -98, -230, -84, -52, -128]","[0.5207, 0.7083, 0.2273, 0.5588, 0.5238, 0.3095, 0.3, 0.4795, 0.9265, 0.5775]"
